customer_id,custom_segment
CUST-07497,Dormant
CUST-07498,At Risk
CUST-07499,New Joiner
CUST-07500,New Joiner
CUST-07501,VIP
CUST-07502,Loyal
CUST-07503,New Joiner
CUST-07504,Loyal
CUST-07505,At Risk
CUST-07506,Dormant
CUST-07507,At Risk
CUST-07508,Loyal
CUST-07509,VIP
CUST-07510,At Risk
CUST-07511,Loyal
CUST-07512,Loyal
CUST-07513,At Risk
CUST-07514,Loyal
CUST-07515,Loyal
CUST-07516,Dormant
CUST-07517,Dormant
CUST-07518,New Joiner
CUST-07519,New Joiner
CUST-07520,New Joiner
CUST-07521,Dormant
CUST-07522,New Joiner
CUST-07523,At Risk
CUST-07524,Loyal
CUST-07525,Dormant
CUST-07526,Dormant
CUST-07527,New Joiner
CUST-07528,VIP
CUST-07529,Dormant
CUST-07530,VIP
CUST-07531,Loyal
CUST-07532,New Joiner
CUST-07533,New Joiner
CUST-07534,Dormant
CUST-07535,Dormant
CUST-07536,Dormant
CUST-07537,Loyal
CUST-07538,Loyal
CUST-07539,Dormant
CUST-07540,New Joiner
CUST-07541,Loyal
CUST-07542,At Risk
CUST-07543,At Risk
CUST-07544,At Risk
CUST-07545,New Joiner
CUST-07546,Dormant
CUST-07547,Loyal
CUST-07548,VIP
CUST-07549,At Risk
CUST-07550,VIP
CUST-07551,New Joiner
CUST-07552,Loyal
CUST-07553,Dormant
CUST-07554,Dormant
CUST-07555,New Joiner
CUST-07556,Loyal
CUST-07557,Dormant
CUST-07558,At Risk
CUST-07559,Loyal
CUST-07560,New Joiner
CUST-07561,VIP
CUST-07562,At Risk
CUST-07563,At Risk
CUST-07564,Dormant
CUST-07565,Loyal
CUST-07566,At Risk
CUST-07567,At Risk
CUST-07568,Dormant
CUST-07569,At Risk
CUST-07570,At Risk
CUST-07571,At Risk
CUST-07572,New Joiner
CUST-07573,Dormant
CUST-07574,Dormant
CUST-07575,At Risk
CUST-07576,At Risk
CUST-07577,Loyal
CUST-07578,Dormant
CUST-07579,At Risk
CUST-07580,VIP
CUST-07581,At Risk
CUST-07582,New Joiner
CUST-07583,New Joiner
CUST-07584,Dormant
CUST-07585,Loyal
CUST-07586,VIP
CUST-07587,Dormant
CUST-07588,New Joiner
CUST-07589,Loyal
CUST-07590,At Risk
CUST-07591,VIP
CUST-07592,New Joiner
CUST-07593,Dormant
CUST-07594,Loyal
CUST-07595,At Risk
CUST-07596,New Joiner
CUST-07597,VIP
CUST-07598,At Risk
CUST-07599,Loyal
CUST-07600,Loyal
CUST-07601,At Risk
CUST-07602,At Risk
CUST-07603,At Risk
CUST-07604,Dormant
CUST-07605,At Risk
CUST-07606,Dormant
CUST-07607,Loyal
CUST-07608,Dormant
CUST-07609,Loyal
CUST-07610,Loyal
CUST-07611,VIP
CUST-07612,Dormant
CUST-07613,VIP
CUST-07614,Loyal
CUST-07615,VIP
CUST-07616,At Risk
CUST-07617,Dormant
CUST-07618,New Joiner
CUST-07619,At Risk
CUST-07620,Loyal
CUST-07621,Dormant
CUST-07622,New Joiner
CUST-07623,New Joiner
CUST-07624,VIP
CUST-07625,Loyal
CUST-07626,Dormant
CUST-07627,Dormant
CUST-07628,At Risk
CUST-07629,At Risk
CUST-07630,Dormant
CUST-07631,At Risk
CUST-07632,New Joiner
CUST-07633,At Risk
CUST-07634,Loyal
CUST-07635,New Joiner
CUST-07636,VIP
CUST-07637,VIP
CUST-07638,New Joiner
CUST-07639,Loyal
CUST-07640,At Risk
CUST-07641,Dormant
CUST-07642,Dormant
CUST-07643,At Risk
CUST-07644,Dormant
CUST-07645,Loyal
CUST-07646,Loyal
CUST-07647,New Joiner
CUST-07648,New Joiner
CUST-07649,Loyal
CUST-07650,Loyal
CUST-07651,Dormant
CUST-07652,At Risk
CUST-07653,Dormant
CUST-07654,Loyal
CUST-07655,Loyal
CUST-07656,New Joiner
CUST-07657,Dormant
CUST-07658,At Risk
CUST-07659,New Joiner
CUST-07660,New Joiner
CUST-07661,VIP
CUST-07662,Dormant
CUST-07663,At Risk
CUST-07664,At Risk
CUST-07665,Dormant
CUST-07666,At Risk
CUST-07667,At Risk
CUST-07668,New Joiner
CUST-07669,New Joiner
CUST-07670,Dormant
CUST-07671,Loyal
CUST-07672,Loyal
CUST-07673,Loyal
CUST-07674,VIP
CUST-07675,Loyal
CUST-07676,Dormant
CUST-07677,Loyal
CUST-07678,New Joiner
CUST-07679,New Joiner
CUST-07680,Loyal
CUST-07681,Loyal
CUST-07682,Loyal
CUST-07683,Loyal
CUST-07684,Loyal
CUST-07685,Dormant
CUST-07686,VIP
CUST-07687,New Joiner
CUST-07688,Loyal
CUST-07689,VIP
CUST-07690,Dormant
CUST-07691,Loyal
CUST-07692,New Joiner
CUST-07693,VIP
CUST-07694,New Joiner
CUST-07695,At Risk
CUST-07696,Dormant
CUST-07697,At Risk
CUST-07698,Dormant
CUST-07699,Loyal
CUST-07700,Dormant
CUST-07701,New Joiner
CUST-07702,VIP
CUST-07703,VIP
CUST-07704,Loyal
CUST-07705,New Joiner
CUST-07706,New Joiner
CUST-07707,VIP
CUST-07708,Dormant
CUST-07709,Dormant
CUST-07710,At Risk
CUST-07711,At Risk
CUST-07712,Loyal
CUST-07713,Dormant
CUST-07714,Loyal
CUST-07715,At Risk
CUST-07716,Dormant
CUST-07717,At Risk
CUST-07718,Loyal
CUST-07719,At Risk
CUST-07720,New Joiner
CUST-07721,New Joiner
CUST-07722,Loyal
CUST-07723,At Risk
CUST-07724,New Joiner
CUST-07725,New Joiner
CUST-07726,Dormant
CUST-07727,Loyal
CUST-07728,New Joiner
CUST-07729,New Joiner
CUST-07730,Loyal
CUST-07731,At Risk
CUST-07732,Loyal
CUST-07733,At Risk
CUST-07734,New Joiner
CUST-07735,New Joiner
CUST-07736,Loyal
CUST-07737,VIP
CUST-07738,VIP
CUST-07739,At Risk
CUST-07740,Loyal
CUST-07741,VIP
CUST-07742,Dormant
CUST-07743,At Risk
CUST-07744,New Joiner
CUST-07745,At Risk
CUST-07746,VIP
CUST-07747,Dormant
CUST-07748,New Joiner
CUST-07749,Loyal
CUST-07750,At Risk
CUST-07751,At Risk
CUST-07752,Loyal
CUST-07753,At Risk
CUST-07754,At Risk
CUST-07755,Loyal
CUST-07756,At Risk
CUST-07757,At Risk
CUST-07758,Loyal
CUST-07759,At Risk
CUST-07760,Dormant
CUST-07761,At Risk
CUST-07762,Loyal
CUST-07763,Loyal
CUST-07764,At Risk
CUST-07765,Dormant
CUST-07766,VIP
CUST-07767,New Joiner
CUST-07768,VIP
CUST-07769,New Joiner
CUST-07770,Loyal
CUST-07771,Dormant
CUST-07772,Loyal
CUST-07773,At Risk
CUST-07774,Loyal
CUST-07775,New Joiner
CUST-07776,Dormant
CUST-07777,New Joiner
CUST-07778,Dormant
CUST-07779,Loyal
CUST-07780,New Joiner
CUST-07781,Dormant
CUST-07782,At Risk
CUST-07783,At Risk
CUST-07784,Loyal
CUST-07785,Dormant
CUST-07786,Loyal
CUST-07787,Dormant
CUST-07788,Loyal
CUST-07789,At Risk
CUST-07790,Loyal
CUST-07791,New Joiner
CUST-07792,Dormant
CUST-07793,At Risk
CUST-07794,New Joiner
CUST-07795,New Joiner
CUST-07796,New Joiner
CUST-07797,New Joiner
CUST-07798,VIP
CUST-07799,New Joiner
CUST-07800,Loyal
CUST-07801,At Risk
CUST-07802,Dormant
CUST-07803,Dormant
CUST-07804,Dormant
CUST-07805,New Joiner
CUST-07806,Loyal
CUST-07807,New Joiner
CUST-07808,Loyal
CUST-07809,New Joiner
CUST-07810,At Risk
CUST-07811,Dormant
CUST-07812,At Risk
CUST-07813,Dormant
CUST-07814,Dormant
CUST-07815,VIP
CUST-07816,VIP
CUST-07817,Dormant
CUST-07818,Dormant
CUST-07819,At Risk
CUST-07820,New Joiner
CUST-07821,Loyal
CUST-07822,At Risk
CUST-07823,New Joiner
CUST-07824,At Risk
CUST-07825,New Joiner
CUST-07826,Loyal
CUST-07827,Dormant
CUST-07828,Dormant
CUST-07829,At Risk
CUST-07830,VIP
CUST-07831,Loyal
CUST-07832,New Joiner
CUST-07833,Loyal
CUST-07834,Dormant
CUST-07835,Loyal
CUST-07836,VIP
CUST-07837,At Risk
CUST-07838,New Joiner
CUST-07839,New Joiner
CUST-07840,New Joiner
CUST-07841,At Risk
CUST-07842,New Joiner
CUST-07843,Loyal
CUST-07844,Dormant
CUST-07845,At Risk
CUST-07846,Loyal
CUST-07847,Dormant
CUST-07848,New Joiner
CUST-07849,At Risk
CUST-07850,New Joiner
CUST-07851,Dormant
CUST-07852,New Joiner
CUST-07853,At Risk
CUST-07854,Dormant
CUST-07855,Loyal
CUST-07856,Dormant
CUST-07857,Loyal
CUST-07858,At Risk
CUST-07859,Loyal
CUST-07860,At Risk
CUST-07861,Loyal
CUST-07862,New Joiner
CUST-07863,New Joiner
CUST-07864,New Joiner
CUST-07865,Loyal
CUST-07866,Loyal
CUST-07867,Loyal
CUST-07868,VIP
CUST-07869,Dormant
CUST-07870,VIP
CUST-07871,At Risk
CUST-07872,Loyal
CUST-07873,Loyal
CUST-07874,Dormant
CUST-07875,Loyal
CUST-07876,At Risk
CUST-07877,Loyal
CUST-07878,New Joiner
CUST-07879,VIP
CUST-07880,At Risk
CUST-07881,Loyal
CUST-07882,Loyal
CUST-07883,Loyal
CUST-07884,Dormant
CUST-07885,Loyal
CUST-07886,Loyal
CUST-07887,Loyal
CUST-07888,Loyal
CUST-07889,Dormant
CUST-07890,Loyal
CUST-07891,Dormant
CUST-07892,VIP
CUST-07893,At Risk
CUST-07894,Loyal
CUST-07895,Loyal
CUST-07896,Dormant
CUST-07897,Dormant
CUST-07898,New Joiner
CUST-07899,At Risk
CUST-07900,Loyal
CUST-07901,Dormant
CUST-07902,New Joiner
CUST-07903,Dormant
CUST-07904,At Risk
CUST-07905,Loyal
CUST-07906,New Joiner
CUST-07907,Loyal
CUST-07908,New Joiner
CUST-07909,Dormant
CUST-07910,At Risk
CUST-07911,Dormant
CUST-07912,At Risk
CUST-07913,At Risk
CUST-07914,At Risk
CUST-07915,Loyal
CUST-07916,Loyal
CUST-07917,Loyal
CUST-07918,Dormant
CUST-07919,At Risk
CUST-07920,VIP
CUST-07921,Dormant
CUST-07922,Dormant
CUST-07923,Loyal
CUST-07924,New Joiner
CUST-07925,Loyal
CUST-07926,Loyal
CUST-07927,New Joiner
CUST-07928,Loyal
CUST-07929,At Risk
CUST-07930,Loyal
CUST-07931,New Joiner
CUST-07932,At Risk
CUST-07933,Loyal
CUST-07934,New Joiner
CUST-07935,New Joiner
CUST-07936,At Risk
CUST-07937,Loyal
CUST-07938,Dormant
CUST-07939,At Risk
CUST-07940,At Risk
CUST-07941,VIP
CUST-07942,At Risk
CUST-07943,At Risk
CUST-07944,Loyal
CUST-07945,Loyal
CUST-07946,Loyal
CUST-07947,New Joiner
CUST-07948,Dormant
CUST-07949,Dormant
CUST-07950,Loyal
CUST-07951,At Risk
CUST-07952,Dormant
CUST-07953,Loyal
CUST-07954,At Risk
CUST-07955,Loyal
CUST-07956,Loyal
CUST-07957,At Risk
CUST-07958,Loyal
CUST-07959,Loyal
CUST-07960,Dormant
CUST-07961,Dormant
CUST-07962,VIP
CUST-07963,Loyal
CUST-07964,At Risk
CUST-07965,Dormant
CUST-07966,At Risk
CUST-07967,At Risk
CUST-07968,Dormant
CUST-07969,Dormant
CUST-07970,At Risk
CUST-07971,Dormant
CUST-07972,At Risk
CUST-07973,Loyal
CUST-07974,VIP
CUST-07975,Dormant
CUST-07976,At Risk
CUST-07977,Loyal
CUST-07978,Dormant
CUST-07979,Loyal
CUST-07980,Dormant
CUST-07981,New Joiner
CUST-07982,Dormant
CUST-07983,Loyal
CUST-07984,Loyal
CUST-07985,New Joiner
CUST-07986,New Joiner
CUST-07987,Loyal
CUST-07988,New Joiner
CUST-07989,Loyal
CUST-07990,At Risk
CUST-07991,VIP
CUST-07992,VIP
CUST-07993,At Risk
CUST-07994,New Joiner
CUST-07995,At Risk
CUST-07996,Dormant
CUST-07997,Loyal
CUST-07998,Dormant
CUST-07999,Loyal
CUST-08000,Dormant
CUST-08001,Dormant
CUST-08002,Dormant
CUST-08003,Dormant
CUST-08004,Loyal
CUST-08005,At Risk
CUST-08006,Loyal
CUST-08007,New Joiner
CUST-08008,VIP
CUST-08009,At Risk
CUST-08010,Dormant
CUST-08011,Dormant
CUST-08012,New Joiner
CUST-08013,Dormant
CUST-08014,Loyal
CUST-08015,Loyal
CUST-08016,Loyal
CUST-08017,New Joiner
CUST-08018,Dormant
CUST-08019,Dormant
CUST-08020,Loyal
CUST-08021,VIP
CUST-08022,Dormant
CUST-08023,Loyal
CUST-08024,At Risk
CUST-08025,At Risk
CUST-08026,New Joiner
CUST-08027,Dormant
CUST-08028,New Joiner
CUST-08029,At Risk
CUST-08030,VIP
CUST-08031,VIP
CUST-08032,Loyal
CUST-08033,New Joiner
CUST-08034,At Risk
CUST-08035,Loyal
CUST-08036,Dormant
CUST-08037,Dormant
CUST-08038,Dormant
CUST-08039,Dormant
CUST-08040,At Risk
CUST-08041,Dormant
CUST-08042,Loyal
CUST-08043,VIP
CUST-08044,At Risk
CUST-08045,New Joiner
CUST-08046,Loyal
CUST-08047,Loyal
CUST-08048,Loyal
CUST-08049,At Risk
CUST-08050,Loyal
CUST-08051,Loyal
CUST-08052,At Risk
CUST-08053,Dormant
CUST-08054,Dormant
CUST-08055,Dormant
CUST-08056,VIP
CUST-08057,At Risk
CUST-08058,At Risk
CUST-08059,Dormant
CUST-08060,New Joiner
CUST-08061,Loyal
CUST-08062,VIP
CUST-08063,At Risk
CUST-08064,At Risk
CUST-08065,Dormant
CUST-08066,At Risk
CUST-08067,Dormant
CUST-08068,At Risk
CUST-08069,Loyal
CUST-08070,Loyal
CUST-08071,Loyal
CUST-08072,Dormant
CUST-08073,Loyal
CUST-08074,At Risk
CUST-08075,Loyal
CUST-08076,Dormant
CUST-08077,New Joiner
CUST-08078,Dormant
CUST-08079,New Joiner
CUST-08080,Loyal
CUST-08081,At Risk
CUST-08082,Dormant
CUST-08083,VIP
CUST-08084,Loyal
CUST-08085,Dormant
CUST-08086,At Risk
CUST-08087,At Risk
CUST-08088,New Joiner
CUST-08089,New Joiner
CUST-08090,Loyal
CUST-08091,Loyal
CUST-08092,Loyal
CUST-08093,Loyal
CUST-08094,VIP
CUST-08095,Loyal
CUST-08096,Dormant
CUST-08097,Dormant
CUST-08098,At Risk
CUST-08099,New Joiner
CUST-08100,Loyal
CUST-08101,At Risk
CUST-08102,Dormant
CUST-08103,Dormant
CUST-08104,Loyal
CUST-08105,Loyal
CUST-08106,At Risk
CUST-08107,Loyal
CUST-08108,At Risk
CUST-08109,At Risk
CUST-08110,Dormant
CUST-08111,Loyal
CUST-08112,At Risk
CUST-08113,Dormant
CUST-08114,New Joiner
CUST-08115,Loyal
CUST-08116,Loyal
CUST-08117,VIP
CUST-08118,Loyal
CUST-08119,New Joiner
CUST-08120,Loyal
CUST-08121,Dormant
CUST-08122,Loyal
CUST-08123,New Joiner
CUST-08124,Loyal
CUST-08125,Dormant
CUST-08126,Dormant
CUST-08127,New Joiner
CUST-08128,VIP
CUST-08129,VIP
CUST-08130,At Risk
CUST-08131,Dormant
CUST-08132,Loyal
CUST-08133,Loyal
CUST-08134,Loyal
CUST-08135,New Joiner
CUST-08136,Dormant
CUST-08137,Dormant
CUST-08138,New Joiner
CUST-08139,VIP
CUST-08140,Loyal
CUST-08141,Loyal
CUST-08142,Dormant
CUST-08143,Loyal
CUST-08144,Dormant
CUST-08145,Dormant
CUST-08146,Dormant
CUST-08147,At Risk
CUST-08148,At Risk
CUST-08149,Dormant
CUST-08150,Dormant
CUST-08151,Dormant
CUST-08152,New Joiner
CUST-08153,Dormant
CUST-08154,At Risk
CUST-08155,Loyal
CUST-08156,Loyal
CUST-08157,VIP
CUST-08158,Dormant
CUST-08159,At Risk
CUST-08160,Loyal
CUST-08161,Dormant
CUST-08162,Loyal
CUST-08163,At Risk
CUST-08164,Loyal
CUST-08165,VIP
CUST-08166,Loyal
CUST-08167,Loyal
CUST-08168,At Risk
CUST-08169,Dormant
CUST-08170,Loyal
CUST-08171,At Risk
CUST-08172,Loyal
CUST-08173,Loyal
CUST-08174,Loyal
CUST-08175,Dormant
CUST-08176,Loyal
CUST-08177,VIP
CUST-08178,Dormant
CUST-08179,Loyal
CUST-08180,Loyal
CUST-08181,Loyal
CUST-08182,Loyal
CUST-08183,Loyal
CUST-08184,VIP
CUST-08185,At Risk
CUST-08186,Loyal
CUST-08187,Loyal
CUST-08188,New Joiner
CUST-08189,VIP
CUST-08190,At Risk
CUST-08191,New Joiner
CUST-08192,Loyal
CUST-08193,Loyal
CUST-08194,Dormant
CUST-08195,At Risk
CUST-08196,Dormant
CUST-08197,Loyal
CUST-08198,VIP
CUST-08199,New Joiner
CUST-08200,At Risk
CUST-08201,Loyal
CUST-08202,Loyal
CUST-08203,At Risk
CUST-08204,At Risk
CUST-08205,At Risk
CUST-08206,At Risk
CUST-08207,At Risk
CUST-08208,At Risk
CUST-08209,At Risk
CUST-08210,Loyal
CUST-08211,Loyal
CUST-08212,Loyal
CUST-08213,Loyal
CUST-08214,Loyal
CUST-08215,Dormant
CUST-08216,New Joiner
CUST-08217,Loyal
CUST-08218,At Risk
CUST-08219,At Risk
CUST-08220,New Joiner
CUST-08221,VIP
CUST-08222,New Joiner
CUST-08223,Loyal
CUST-08224,At Risk
CUST-08225,New Joiner
CUST-08226,Loyal
CUST-08227,VIP
CUST-08228,Loyal
CUST-08229,Dormant
CUST-08230,VIP
CUST-08231,Dormant
CUST-08232,VIP
CUST-08233,Loyal
CUST-08234,Dormant
CUST-08235,New Joiner
CUST-08236,Loyal
CUST-08237,At Risk
CUST-08238,New Joiner
CUST-08239,At Risk
CUST-08240,Dormant
CUST-08241,Dormant
CUST-08242,New Joiner
CUST-08243,VIP
CUST-08244,Dormant
CUST-08245,Loyal
CUST-08246,At Risk
CUST-08247,Dormant
CUST-08248,Dormant
CUST-08249,Dormant
CUST-08250,Dormant
CUST-08251,Dormant
CUST-08252,Dormant
CUST-08253,At Risk
CUST-08254,Dormant
CUST-08255,At Risk
CUST-08256,New Joiner
CUST-08257,New Joiner
CUST-08258,Loyal
CUST-08259,Dormant
CUST-08260,Loyal
CUST-08261,At Risk
CUST-08262,Loyal
CUST-08263,Dormant
CUST-08264,At Risk
CUST-08265,At Risk
CUST-08266,Loyal
CUST-08267,Dormant
CUST-08268,At Risk
CUST-08269,At Risk
CUST-08270,Dormant
CUST-08271,Loyal
CUST-08272,At Risk
CUST-08273,Dormant
CUST-08274,New Joiner
CUST-08275,Dormant
CUST-08276,At Risk
CUST-08277,New Joiner
CUST-08278,At Risk
CUST-08279,Loyal
CUST-08280,Loyal
CUST-08281,At Risk
CUST-08282,Loyal
CUST-08283,At Risk
CUST-08284,Dormant
CUST-08285,Loyal
CUST-08286,Dormant
CUST-08287,New Joiner
CUST-08288,Loyal
CUST-08289,Loyal
CUST-08290,VIP
CUST-08291,At Risk
CUST-08292,At Risk
CUST-08293,Dormant
CUST-08294,Loyal
CUST-08295,At Risk
CUST-08296,New Joiner
CUST-08297,Dormant
CUST-08298,At Risk
CUST-08299,At Risk
CUST-08300,Loyal
CUST-08301,New Joiner
CUST-08302,Loyal
CUST-08303,At Risk
CUST-08304,VIP
CUST-08305,New Joiner
CUST-08306,Loyal
CUST-08307,VIP
CUST-08308,Dormant
CUST-08309,VIP
CUST-08310,VIP
CUST-08311,VIP
CUST-08312,Loyal
CUST-08313,Dormant
CUST-08314,New Joiner
CUST-08315,Dormant
CUST-08316,Loyal
CUST-08317,New Joiner
CUST-08318,Dormant
CUST-08319,Loyal
CUST-08320,At Risk
CUST-08321,At Risk
CUST-08322,New Joiner
CUST-08323,Loyal
CUST-08324,At Risk
CUST-08325,Loyal
CUST-08326,Dormant
CUST-08327,At Risk
CUST-08328,At Risk
CUST-08329,Loyal
CUST-08330,Loyal
CUST-08331,At Risk
CUST-08332,Loyal
CUST-08333,VIP
CUST-08334,Dormant
CUST-08335,At Risk
CUST-08336,Loyal
CUST-08337,New Joiner
CUST-08338,At Risk
CUST-08339,Loyal
CUST-08340,Dormant
CUST-08341,Dormant
CUST-08342,Dormant
CUST-08343,Loyal
CUST-08344,Loyal
CUST-08345,VIP
CUST-08346,Loyal
CUST-08347,At Risk
CUST-08348,Loyal
CUST-08349,At Risk
CUST-08350,Loyal
CUST-08351,Dormant
CUST-08352,Dormant
CUST-08353,Loyal
CUST-08354,Dormant
CUST-08355,New Joiner
CUST-08356,Dormant
CUST-08357,VIP
CUST-08358,Dormant
CUST-08359,New Joiner
CUST-08360,Dormant
CUST-08361,Dormant
CUST-08362,At Risk
CUST-08363,New Joiner
CUST-08364,New Joiner
CUST-08365,At Risk
CUST-08366,Dormant
CUST-08367,Loyal
CUST-08368,VIP
CUST-08369,Loyal
CUST-08370,At Risk
CUST-08371,New Joiner
CUST-08372,Loyal
CUST-08373,At Risk
CUST-08374,At Risk
CUST-08375,Dormant
CUST-08376,New Joiner
CUST-08377,At Risk
CUST-08378,Dormant
CUST-08379,Loyal
CUST-08380,VIP
CUST-08381,Loyal
CUST-08382,Loyal
CUST-08383,VIP
CUST-08384,VIP
CUST-08385,Loyal
CUST-08386,New Joiner
CUST-08387,Dormant
CUST-08388,Loyal
CUST-08389,Loyal
CUST-08390,At Risk
CUST-08391,Loyal
CUST-08392,New Joiner
CUST-08393,New Joiner
CUST-08394,At Risk
CUST-08395,Dormant
CUST-08396,Loyal
CUST-08397,Loyal
CUST-08398,At Risk
CUST-08399,Dormant
CUST-08400,Loyal
CUST-08401,Loyal
CUST-08402,Loyal
CUST-08403,VIP
CUST-08404,VIP
CUST-08405,At Risk
CUST-08406,Dormant
CUST-08407,At Risk
CUST-08408,New Joiner
CUST-08409,Loyal
CUST-08410,Dormant
CUST-08411,Loyal
CUST-08412,Loyal
CUST-08413,New Joiner
CUST-08414,New Joiner
CUST-08415,At Risk
CUST-08416,At Risk
CUST-08417,At Risk
CUST-08418,New Joiner
CUST-08419,Loyal
CUST-08420,Dormant
CUST-08421,Dormant
CUST-08422,Dormant
CUST-08423,Dormant
CUST-08424,New Joiner
CUST-08425,Loyal
CUST-08426,Dormant
CUST-08427,At Risk
CUST-08428,VIP
CUST-08429,At Risk
CUST-08430,At Risk
CUST-08431,New Joiner
CUST-08432,VIP
CUST-08433,VIP
CUST-08434,Loyal
CUST-08435,Dormant
CUST-08436,Dormant
CUST-08437,Loyal
CUST-08438,VIP
CUST-08439,At Risk
CUST-08440,New Joiner
CUST-08441,Loyal
CUST-08442,Loyal
CUST-08443,VIP
CUST-08444,Loyal
CUST-08445,Loyal
CUST-08446,Dormant
CUST-08447,VIP
CUST-08448,VIP
CUST-08449,Dormant
CUST-08450,At Risk
CUST-08451,New Joiner
CUST-08452,At Risk
CUST-08453,Loyal
CUST-08454,Dormant
CUST-08455,Loyal
CUST-08456,Loyal
CUST-08457,At Risk
CUST-08458,Loyal
CUST-08459,New Joiner
CUST-08460,At Risk
CUST-08461,Loyal
CUST-08462,At Risk
CUST-08463,Loyal
CUST-08464,At Risk
CUST-08465,Loyal
CUST-08466,Loyal
CUST-08467,Loyal
CUST-08468,At Risk
CUST-08469,New Joiner
CUST-08470,At Risk
CUST-08471,Loyal
CUST-08472,At Risk
CUST-08473,VIP
CUST-08474,New Joiner
CUST-08475,New Joiner
CUST-08476,New Joiner
CUST-08477,Dormant
CUST-08478,At Risk
CUST-08479,At Risk
CUST-08480,Loyal
CUST-08481,Dormant
CUST-08482,Loyal
CUST-08483,VIP
CUST-08484,VIP
CUST-08485,Dormant
CUST-08486,Loyal
CUST-08487,Dormant
CUST-08488,Loyal
CUST-08489,Dormant
CUST-08490,Dormant
CUST-08491,At Risk
CUST-08492,Dormant
CUST-08493,Loyal
CUST-08494,Loyal
CUST-08495,Loyal
CUST-08496,New Joiner
CUST-08497,Loyal
CUST-08498,At Risk
CUST-08499,VIP
CUST-08500,Dormant
CUST-08501,Dormant
CUST-08502,New Joiner
CUST-08503,At Risk
CUST-08504,At Risk
CUST-08505,Loyal
CUST-08506,Loyal
CUST-08507,Loyal
CUST-08508,At Risk
CUST-08509,Loyal
CUST-08510,New Joiner
CUST-08511,Loyal
CUST-08512,Loyal
CUST-08513,Dormant
CUST-08514,Loyal
CUST-08515,At Risk
CUST-08516,Dormant
CUST-08517,Loyal
CUST-08518,VIP
CUST-08519,New Joiner
CUST-08520,Loyal
CUST-08521,At Risk
CUST-08522,Dormant
CUST-08523,At Risk
CUST-08524,Dormant
CUST-08525,Loyal
CUST-08526,Loyal
CUST-08527,Loyal
CUST-08528,Dormant
CUST-08529,At Risk
CUST-08530,Dormant
CUST-08531,At Risk
CUST-08532,Loyal
CUST-08533,Loyal
CUST-08534,New Joiner
CUST-08535,At Risk
CUST-08536,Loyal
CUST-08537,Dormant
CUST-08538,At Risk
CUST-08539,Dormant
CUST-08540,New Joiner
CUST-08541,Dormant
CUST-08542,Loyal
CUST-08543,Dormant
CUST-08544,Loyal
CUST-08545,At Risk
CUST-08546,Loyal
CUST-08547,Dormant
CUST-08548,VIP
CUST-08549,New Joiner
CUST-08550,Loyal
CUST-08551,Loyal
CUST-08552,Loyal
CUST-08553,Dormant
CUST-08554,Dormant
CUST-08555,Loyal
CUST-08556,Dormant
CUST-08557,VIP
CUST-08558,At Risk
CUST-08559,Loyal
CUST-08560,VIP
CUST-08561,VIP
CUST-08562,At Risk
CUST-08563,VIP
CUST-08564,Loyal
CUST-08565,Loyal
CUST-08566,Dormant
CUST-08567,Dormant
CUST-08568,Loyal
CUST-08569,Dormant
CUST-08570,Loyal
CUST-08571,Dormant
CUST-08572,Dormant
CUST-08573,Loyal
CUST-08574,Dormant
CUST-08575,Loyal
CUST-08576,Loyal
CUST-08577,VIP
CUST-08578,Loyal
CUST-08579,Loyal
CUST-08580,Dormant
CUST-08581,Loyal
CUST-08582,VIP
CUST-08583,Loyal
CUST-08584,VIP
CUST-08585,New Joiner
CUST-08586,Loyal
CUST-08587,At Risk
CUST-08588,Loyal
CUST-08589,Loyal
CUST-08590,New Joiner
CUST-08591,Loyal
CUST-08592,At Risk
CUST-08593,Loyal
CUST-08594,New Joiner
CUST-08595,New Joiner
CUST-08596,Loyal
CUST-08597,Loyal
CUST-08598,New Joiner
CUST-08599,VIP
CUST-08600,At Risk
CUST-08601,At Risk
CUST-08602,New Joiner
CUST-08603,Loyal
CUST-08604,Loyal
CUST-08605,Loyal
CUST-08606,At Risk
CUST-08607,Dormant
CUST-08608,Dormant
CUST-08609,New Joiner
CUST-08610,Loyal
CUST-08611,Dormant
CUST-08612,New Joiner
CUST-08613,Loyal
CUST-08614,At Risk
CUST-08615,Dormant
CUST-08616,Dormant
CUST-08617,Loyal
CUST-08618,VIP
CUST-08619,At Risk
CUST-08620,Dormant
CUST-08621,At Risk
CUST-08622,At Risk
CUST-08623,Dormant
CUST-08624,Loyal
CUST-08625,VIP
CUST-08626,At Risk
CUST-08627,New Joiner
CUST-08628,New Joiner
CUST-08629,Loyal
CUST-08630,Dormant
CUST-08631,Dormant
CUST-08632,Loyal
CUST-08633,Loyal
CUST-08634,Dormant
CUST-08635,At Risk
CUST-08636,At Risk
CUST-08637,Dormant
CUST-08638,Dormant
CUST-08639,New Joiner
CUST-08640,Loyal
CUST-08641,Loyal
CUST-08642,At Risk
CUST-08643,Dormant
CUST-08644,Loyal
CUST-08645,Dormant
CUST-08646,At Risk
CUST-08647,Loyal
CUST-08648,New Joiner
CUST-08649,Dormant
CUST-08650,New Joiner
CUST-08651,Loyal
CUST-08652,Loyal
CUST-08653,Loyal
CUST-08654,VIP
CUST-08655,VIP
